1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target,n
39,84,66,28,31,49,26,62,8,32,61,54,39,0,0,0,0,0,0,0,21.74241192,13
89,70,45,4,97,52,69,5,31,89,89,81,60,0,0,0,0,0,0,0,24.22454176,13
89,91,38,80,55,78,10,71,79,98,85,64,30,0,0,0,0,0,0,0,21.92239213,13
86,31,21,77,99,24,62,92,49,33,69,100,5,0,0,0,0,0,0,0,19.75037675,13
46,66,65,77,28,24,34,52,45,56,44,60,38,0,0,0,0,0,0,0,19.78499664,13
55,93,24,44,74,1,100,93,35,16,95,96,1,0,0,0,0,0,0,0,22.15764387,13
17,38,76,19,36,31,70,49,4,62,65,55,21,0,0,0,0,0,0,0,20.59552325,13
35,12,68,82,72,46,98,31,28,3,52,84,17,0,0,0,0,0,0,0,20.87167478,13
36,72,52,36,31,43,25,18,50,78,56,69,47,0,0,0,0,0,0,0,23.24618393,13
36,90,9,3,58,57,70,33,76,17,69,65,4,0,0,0,0,0,0,0,21.42678902,13
62,35,35,45,27,81,89,85,14,7,22,45,40,0,0,0,0,0,0,0,16.78082872,13
46,88,72,89,72,73,28,43,69,79,60,82,84,0,0,0,0,0,0,0,20.45635823,13
62,96,38,62,71,7,15,61,32,53,36,64,58,0,0,0,0,0,0,0,20.60749253,13
91,17,26,46,66,44,18,87,44,39,46,89,52,0,0,0,0,0,0,0,18.88443316,13
12,75,74,78,28,2,90,24,90,10,81,57,35,0,0,0,0,0,0,0,16.77722695,13
77,52,38,33,11,6,31,34,37,12,29,92,50,0,0,0,0,0,0,0,19.11113968,13
13,96,70,36,99,87,9,69,71,79,63,14,34,0,0,0,0,0,0,0,20.07475729,13
70,28,92,38,34,60,15,94,85,73,50,53,15,0,0,0,0,0,0,0,24.14279228,13
27,21,65,60,51,38,34,31,54,84,44,51,15,0,0,0,0,0,0,0,23.42781238,13
31,78,98,44,49,7,30,21,61,65,20,66,86,0,0,0,0,0,0,0,23.09429711,13
49,11,7,7,46,66,54,99,37,18,33,90,86,0,0,0,0,0,0,0,18.62935406,13
66,51,83,37,9,56,13,3,87,15,35,82,12,0,0,0,0,0,0,0,18.78938343,13
64,36,100,84,88,87,57,34,98,50,17,99,46,0,0,0,0,0,0,0,19.5355176,13
35,20,87,66,58,45,29,84,4,76,57,94,34,0,0,0,0,0,0,0,25.35862499,13
98,35,59,55,3,89,93,64,54,43,55,70,52,0,0,0,0,0,0,0,18.70295764,13
6,41,47,88,56,20,11,94,71,100,54,90,74,0,0,0,0,0,0,0,22.48817146,13
45,86,27,21,67,72,1,51,64,45,88,91,32,0,0,0,0,0,0,0,21.5028282,13
76,52,16,56,98,71,86,43,4,51,34,74,35,0,0,0,0,0,0,0,19.64878683,13
35,38,65,54,5,92,10,58,35,69,68,44,1,0,0,0,0,0,0,0,19.59643459,13
73,22,74,38,55,94,82,31,3,43,26,47,41,0,0,0,0,0,0,0,20.28579602,13
41,61,62,65,45,79,14,32,61,28,100,100,8,0,0,0,0,0,0,0,22.99501639,13
17,36,28,94,59,92,100,38,36,98,87,24,43,0,0,0,0,0,0,0,22.56945422,13
38,57,38,56,59,28,92,8,18,78,27,94,2,0,0,0,0,0,0,0,19.58321704,13
93,36,20,73,51,51,68,78,51,58,40,91,44,0,0,0,0,0,0,0,21.8700656,13
63,10,40,60,45,17,26,5,87,78,30,92,12,0,0,0,0,0,0,0,18.5979642,13
89,44,20,13,44,72,91,90,34,76,83,79,98,0,0,0,0,0,0,0,22.07900813,13
22,47,72,50,21,85,62,72,63,17,22,54,35,0,0,0,0,0,0,0,21.55381073,13
44,11,21,12,86,18,40,71,28,64,63,3,45,0,0,0,0,0,0,0,20.58206623,13
51,68,21,9,61,9,52,3,31,1,89,75,73,0,0,0,0,0,0,0,21.97470114,13
48,69,89,99,67,6,85,78,6,31,21,59,87,0,0,0,0,0,0,0,18.37231573,13
25,27,67,30,49,78,5,8,22,70,68,5,10,0,0,0,0,0,0,0,17.42685195,13
79,67,22,90,92,35,4,87,99,37,51,46,78,0,0,0,0,0,0,0,19.1520799,13
46,1,53,92,92,71,71,39,88,26,88,36,86,0,0,0,0,0,0,0,15.36207662,13
85,43,85,39,11,5,18,91,27,37,12,40,88,0,0,0,0,0,0,0,14.57249278,13
70,40,14,66,89,23,37,37,69,19,72,92,45,0,0,0,0,0,0,0,16.51274158,13
73,47,25,9,68,74,47,65,75,96,75,57,67,0,0,0,0,0,0,0,21.33413972,13
83,63,89,20,91,75,44,67,90,33,75,10,48,0,0,0,0,0,0,0,24.48751066,13
97,46,70,15,6,75,47,35,26,53,37,21,95,0,0,0,0,0,0,0,17.58550469,13
28,10,51,88,52,75,35,68,27,71,71,52,56,0,0,0,0,0,0,0,17.79922716,13
72,11,61,57,6,44,100,62,79,95,14,77,37,0,0,0,0,0,0,0,18.8801496,13
62,37,48,47,79,57,32,98,79,40,86,30,87,0,0,0,0,0,0,0,21.57776433,13
22,18,44,17,62,97,86,64,33,81,93,96,71,0,0,0,0,0,0,0,15.49482145,13
69,31,12,72,60,22,98,10,19,43,21,27,60,0,0,0,0,0,0,0,17.10625757,13
36,51,85,91,29,89,45,89,49,65,18,44,93,0,0,0,0,0,0,0,20.84756442,13
63,72,9,2,68,72,63,90,19,72,2,73,4,0,0,0,0,0,0,0,21.74575112,13
20,23,73,8,92,71,71,47,67,28,15,58,56,0,0,0,0,0,0,0,15.31102987,13
40,48,87,29,48,8,1,100,21,37,19,25,95,0,0,0,0,0,0,0,19.80834494,13
61,84,25,32,93,70,34,64,49,31,54,53,65,0,0,0,0,0,0,0,24.76347619,13
24,74,33,2,27,56,51,57,59,32,90,12,27,0,0,0,0,0,0,0,20.6994722,13
32,31,73,45,57,100,53,22,46,12,100,30,57,0,0,0,0,0,0,0,23.8190326,13
63,11,79,70,51,70,23,51,72,16,96,5,51,0,0,0,0,0,0,0,23.72684884,13
94,98,19,13,83,100,63,66,55,37,51,63,92,0,0,0,0,0,0,0,22.84283246,13
74,30,79,2,51,83,83,94,42,81,59,46,2,0,0,0,0,0,0,0,25.2174936,13
80,24,51,75,72,91,71,41,50,9,13,3,75,0,0,0,0,0,0,0,20.64749895,13
13,55,22,32,83,65,38,84,23,9,35,83,32,0,0,0,0,0,0,0,17.74355897,13
11,96,100,60,71,66,24,1,46,85,98,37,46,0,0,0,0,0,0,0,25.85186019,13
94,43,58,53,9,50,14,44,64,1,75,39,80,0,0,0,0,0,0,0,21.25155791,13
20,62,87,57,99,78,71,74,57,7,48,66,30,0,0,0,0,0,0,0,22.01803113,13
43,22,41,78,76,91,99,12,18,57,12,69,17,0,0,0,0,0,0,0,19.62002448,13
79,81,10,83,94,31,81,93,23,27,78,95,58,0,0,0,0,0,0,0,22.88521207,13
42,41,54,38,97,94,84,71,84,16,11,63,16,0,0,0,0,0,0,0,19.77805181,13
50,48,17,65,75,61,95,8,80,58,51,56,21,0,0,0,0,0,0,0,19.4845347,13
65,9,56,82,71,53,89,16,96,45,17,51,84,0,0,0,0,0,0,0,21.70035595,13
26,21,42,30,82,46,74,21,82,24,13,40,31,0,0,0,0,0,0,0,17.55829384,13
10,99,63,2,2,76,17,94,39,24,6,59,47,0,0,0,0,0,0,0,17.84275788,13
15,93,24,20,89,24,89,22,71,38,15,13,67,0,0,0,0,0,0,0,15.6669836,13
49,2,57,62,64,40,67,54,52,47,68,82,68,0,0,0,0,0,0,0,25.86906426,13
47,97,54,74,92,18,52,8,25,23,9,65,96,0,0,0,0,0,0,0,23.4077373,13
87,85,12,33,77,8,93,82,35,14,21,1,48,0,0,0,0,0,0,0,20.68941676,13
99,69,73,61,45,47,81,2,21,52,7,80,11,0,0,0,0,0,0,0,24.81136665,13
81,8,38,89,51,83,67,100,9,22,83,36,19,0,0,0,0,0,0,0,23.91493295,13
77,81,37,6,23,88,10,21,95,92,93,22,52,0,0,0,0,0,0,0,22.16735749,13
91,33,100,55,56,33,28,64,6,25,54,51,93,0,0,0,0,0,0,0,19.69747327,13
92,74,56,98,24,19,13,50,76,20,89,31,44,0,0,0,0,0,0,0,23.73983089,13
43,1,56,86,90,74,7,4,49,77,73,55,55,0,0,0,0,0,0,0,18.80757835,13
87,68,40,77,99,99,18,8,76,54,32,85,23,0,0,0,0,0,0,0,21.79129182,13
17,18,59,8,59,35,73,12,24,28,19,53,78,0,0,0,0,0,0,0,16.30945532,13
12,32,22,9,97,60,4,52,49,3,5,45,17,0,0,0,0,0,0,0,16.68406669,13
79,100,40,83,66,72,78,74,21,2,30,53,90,0,0,0,0,0,0,0,21.60081095,13
84,39,14,98,29,11,62,18,59,28,16,96,14,0,0,0,0,0,0,0,14.70750701,13
13,35,25,70,65,82,85,90,15,68,26,13,21,0,0,0,0,0,0,0,18.36327091,13
59,29,35,40,41,91,46,67,61,19,68,66,52,0,0,0,0,0,0,0,23.18215594,13
79,77,19,39,28,91,56,49,72,3,82,31,39,0,0,0,0,0,0,0,20.45953936,13
3,24,32,18,31,18,35,28,50,1,84,46,48,0,0,0,0,0,0,0,23.5550327,13
42,33,9,46,66,50,32,18,72,100,9,99,11,0,0,0,0,0,0,0,19.57488548,13
88,30,100,49,27,67,53,52,65,45,62,31,60,0,0,0,0,0,0,0,21.97879839,13
8,81,60,57,88,58,23,27,81,93,67,80,34,0,0,0,0,0,0,0,24.3027729,13
50,96,98,71,47,78,47,1,61,34,20,84,23,0,0,0,0,0,0,0,19.63492431,13
48,13,38,86,19,85,18,93,79,75,74,27,3,0,0,0,0,0,0,0,20.85051971,13
18,84,69,26,63,73,96,37,65,8,87,22,89,0,0,0,0,0,0,0,19.06062996,13
60,76,49,81,92,57,57,50,9,64,57,59,23,0,0,0,0,0,0,0,23.94621018,13
53,84,47,22,36,9,35,2,5,100,38,92,5,0,0,0,0,0,0,0,22.48431271,13
95,100,100,92,94,93,41,34,18,20,59,66,49,0,0,0,0,0,0,0,22.84285316,13
58,60,52,29,63,12,29,73,77,20,82,39,93,0,0,0,0,0,0,0,22.32241178,13
57,47,37,43,85,72,16,26,40,3,18,60,67,0,0,0,0,0,0,0,19.36901986,13
29,40,99,12,60,72,31,14,69,6,65,56,50,0,0,0,0,0,0,0,14.98331391,13
71,73,34,29,24,72,80,46,46,50,45,47,88,0,0,0,0,0,0,0,20.30006751,13
84,27,73,38,95,76,77,64,64,59,65,95,39,0,0,0,0,0,0,0,20.79406111,13
100,31,21,39,56,96,63,53,77,29,46,30,29,0,0,0,0,0,0,0,21.21572449,13
100,58,56,11,42,85,43,79,54,68,75,43,85,0,0,0,0,0,0,0,21.38543101,13
98,91,81,6,68,28,94,27,96,25,15,54,12,0,0,0,0,0,0,0,19.48801837,13
73,46,62,37,53,71,2,41,44,100,16,12,66,0,0,0,0,0,0,0,19.96589537,13
87,84,55,71,48,66,86,56,38,31,61,52,79,0,0,0,0,0,0,0,17.98408257,13
78,80,75,55,82,16,50,72,59,76,14,41,28,0,0,0,0,0,0,0,23.73381176,13
73,26,70,16,57,49,75,11,28,18,53,1,95,0,0,0,0,0,0,0,18.98505487,13
12,48,37,81,8,10,42,51,81,12,19,39,50,0,0,0,0,0,0,0,16.66651853,13
55,31,47,26,4,6,68,91,10,80,83,77,29,0,0,0,0,0,0,0,19.99987691,13
64,34,13,47,77,73,60,57,15,79,37,43,70,0,0,0,0,0,0,0,18.82652818,13
53,86,77,96,64,92,68,17,43,90,9,30,60,0,0,0,0,0,0,0,21.40721025,13
29,14,67,100,95,45,93,66,71,6,19,81,2,0,0,0,0,0,0,0,19.3177746,13
49,69,17,19,69,18,14,13,39,5,12,39,32,0,0,0,0,0,0,0,16.80726,13
72,53,80,13,57,69,90,44,20,17,48,51,79,0,0,0,0,0,0,0,22.16193154,13
61,10,7,60,79,60,99,100,11,35,63,77,90,0,0,0,0,0,0,0,19.82398443,13
83,24,26,53,49,54,28,34,9,3,14,87,16,0,0,0,0,0,0,0,22.30690294,13
2,33,41,74,68,52,8,46,26,58,70,67,24,0,0,0,0,0,0,0,23.92255974,13
9,14,38,80,1,21,86,29,10,69,61,15,58,0,0,0,0,0,0,0,18.66749571,13
56,78,67,74,72,47,98,60,75,54,21,15,74,0,0,0,0,0,0,0,19.11940923,13
3,43,40,25,22,2,17,66,17,54,21,27,61,0,0,0,0,0,0,0,19.60224017,13
91,25,56,13,88,73,76,11,52,73,66,39,43,0,0,0,0,0,0,0,23.35694687,13
45,54,79,47,60,63,98,21,82,43,5,22,18,0,0,0,0,0,0,0,22.02952091,13
24,48,3,82,29,93,70,7,2,45,97,62,36,0,0,0,0,0,0,0,18.42819495,13
16,33,72,94,46,76,41,83,95,53,6,63,24,0,0,0,0,0,0,0,24.39594315,13
23,37,81,21,41,74,29,4,41,87,17,99,47,0,0,0,0,0,0,0,20.91062266,13
42,91,36,62,69,2,89,47,98,53,14,61,44,0,0,0,0,0,0,0,18.75741841,13
23,89,8,59,26,24,25,34,67,62,1,99,58,0,0,0,0,0,0,0,22.69680017,13
73,26,74,86,54,76,87,44,36,25,66,15,23,0,0,0,0,0,0,0,23.45122433,13
58,34,97,56,49,37,82,99,64,49,76,94,12,0,0,0,0,0,0,0,20.22435366,13
60,4,89,84,65,76,3,35,34,100,65,55,17,0,0,0,0,0,0,0,17.75942039,13
61,49,10,79,97,74,58,80,77,67,51,76,94,0,0,0,0,0,0,0,24.1373394,13
78,7,41,61,44,16,12,56,52,89,77,8,80,0,0,0,0,0,0,0,18.34387381,13
18,6,82,97,15,92,45,40,91,35,74,85,87,0,0,0,0,0,0,0,16.75489416,13
12,95,2,40,54,82,70,64,10,35,39,75,68,0,0,0,0,0,0,0,17.54579106,13
94,92,69,57,57,57,16,41,17,46,5,93,51,0,0,0,0,0,0,0,22.74388411,13
6,77,20,23,16,78,27,85,15,35,20,17,85,0,0,0,0,0,0,0,16.08018602,13
66,5,95,24,27,1,64,37,55,73,16,32,56,0,0,0,0,0,0,0,19.36045968,13
55,65,1,3,100,15,65,38,1,25,22,18,92,0,0,0,0,0,0,0,21.34209179,13
11,100,60,75,10,41,40,13,57,16,81,58,60,0,0,0,0,0,0,0,18.74131175,13
97,23,49,13,63,96,61,54,20,72,80,16,86,0,0,0,0,0,0,0,16.08737943,13
77,21,2,81,48,84,98,18,60,48,99,59,94,0,0,0,0,0,0,0,23.58664616,13
10,34,7,93,16,35,92,41,17,5,35,52,21,0,0,0,0,0,0,0,17.73663066,13
37,95,19,4,51,3,17,3,55,20,58,54,86,0,0,0,0,0,0,0,19.71438563,13
11,70,98,20,49,45,64,66,1,90,33,12,12,0,0,0,0,0,0,0,20.36716464,13
47,64,66,18,26,56,96,49,23,29,57,3,26,0,0,0,0,0,0,0,21.51211632,13
54,18,68,43,92,95,29,50,60,32,87,76,80,0,0,0,0,0,0,0,15.6745686,13
83,46,60,67,32,95,34,5,6,61,66,33,15,0,0,0,0,0,0,0,21.47749521,13
55,64,35,97,16,99,16,15,49,38,82,19,14,0,0,0,0,0,0,0,14.64932799,13
77,52,98,93,67,6,46,30,99,56,49,72,87,0,0,0,0,0,0,0,18.20131433,13
95,46,94,11,86,22,47,3,94,3,53,2,94,0,0,0,0,0,0,0,23.60743902,13
44,47,30,75,22,94,55,68,45,59,24,37,88,0,0,0,0,0,0,0,18.99418948,13
14,85,5,69,82,91,7,7,49,39,43,23,70,0,0,0,0,0,0,0,14.00774226,13
36,33,69,32,59,3,68,42,24,18,44,81,49,0,0,0,0,0,0,0,16.20318862,13
17,36,13,85,84,58,57,89,74,98,95,9,98,0,0,0,0,0,0,0,16.83868764,13
70,86,97,38,39,100,13,24,17,60,5,99,63,0,0,0,0,0,0,0,13.19281253,13
2,67,36,79,42,85,77,59,15,39,78,19,50,0,0,0,0,0,0,0,21.79454646,13
19,18,31,70,30,24,20,98,85,5,83,18,22,0,0,0,0,0,0,0,22.13814937,13
31,23,1,60,35,15,98,8,93,77,56,1,33,0,0,0,0,0,0,0,20.96689744,13
30,24,83,82,88,69,60,57,3,29,12,24,7,0,0,0,0,0,0,0,18.41673528,13
40,52,15,66,42,53,78,66,32,9,43,77,43,0,0,0,0,0,0,0,17.3638834,13
36,79,96,3,44,12,2,30,25,70,61,54,33,0,0,0,0,0,0,0,18.10380489,13
22,63,11,23,65,21,76,11,24,26,54,78,25,0,0,0,0,0,0,0,23.85572779,13
95,24,29,78,29,80,53,34,23,50,47,71,84,0,0,0,0,0,0,0,21.96479752,13
2,79,19,87,37,76,35,9,32,49,5,35,24,0,0,0,0,0,0,0,19.15100549,13
50,59,11,56,82,76,74,82,20,85,90,54,76,0,0,0,0,0,0,0,25.21457085,13
33,80,82,45,83,2,52,100,56,19,12,80,68,0,0,0,0,0,0,0,22.88802939,13
96,53,38,75,26,15,28,81,40,64,92,73,33,0,0,0,0,0,0,0,20.56444804,13
48,97,73,7,42,98,96,52,84,58,85,2,6,0,0,0,0,0,0,0,21.12669576,13
13,92,58,46,43,6,65,26,15,96,63,54,80,0,0,0,0,0,0,0,16.51923112,13
19,10,68,41,90,8,45,65,44,87,51,66,69,0,0,0,0,0,0,0,20.79844837,13
42,79,41,72,6,47,67,31,81,80,29,63,75,0,0,0,0,0,0,0,17.97894958,13
41,44,72,72,94,21,96,19,44,48,13,60,57,0,0,0,0,0,0,0,20.50955511,13
4,2,63,57,50,54,92,97,28,41,97,22,57,0,0,0,0,0,0,0,24.27880779,13
28,83,28,72,51,7,3,46,55,21,53,76,94,0,0,0,0,0,0,0,26.88301939,13
96,84,36,46,76,9,5,79,50,19,50,57,24,0,0,0,0,0,0,0,23.60992056,13
69,45,26,74,21,62,7,82,39,78,36,1,77,0,0,0,0,0,0,0,20.6093964,13
61,77,18,97,90,24,85,74,86,98,41,28,2,0,0,0,0,0,0,0,21.57211657,13
43,44,13,55,31,42,43,78,17,11,67,47,62,0,0,0,0,0,0,0,15.66118093,13
36,7,65,72,26,46,42,68,1,76,22,47,89,0,0,0,0,0,0,0,17.87017286,13
40,41,81,52,11,88,95,53,84,2,59,31,7,0,0,0,0,0,0,0,21.58697155,13
31,57,61,7,20,98,49,23,96,87,50,32,37,0,0,0,0,0,0,0,23.24009202,13
5,71,20,89,15,28,80,13,61,68,37,17,24,0,0,0,0,0,0,0,19.64180892,13
1,59,45,54,18,18,65,36,88,80,54,39,44,0,0,0,0,0,0,0,21.58047704,13
81,97,54,41,19,38,77,79,70,98,20,56,23,0,0,0,0,0,0,0,23.46417954,13
99,63,18,85,86,66,78,16,33,88,14,20,41,0,0,0,0,0,0,0,19.33544123,13
44,26,94,29,74,82,61,22,6,39,46,4,78,0,0,0,0,0,0,0,21.74769897,13
72,83,85,99,47,76,69,80,22,10,65,83,85,0,0,0,0,0,0,0,24.73089675,13
66,10,60,37,50,3,16,5,28,69,18,88,39,0,0,0,0,0,0,0,19.01136169,13
85,21,70,89,51,84,65,45,24,16,80,4,13,0,0,0,0,0,0,0,16.65937687,13
58,53,81,92,63,70,63,79,30,91,79,47,14,0,0,0,0,0,0,0,22.49134886,13
78,93,95,84,2,71,46,36,52,6,37,68,14,0,0,0,0,0,0,0,24.42008297,13
50,21,37,29,60,28,94,71,53,18,55,56,33,0,0,0,0,0,0,0,21.4938213,13
28,7,86,72,46,12,66,15,76,1,88,7,70,0,0,0,0,0,0,0,14.20943431,13
17,61,51,95,31,90,42,13,7,51,90,43,33,0,0,0,0,0,0,0,17.97878263,13
10,91,20,13,90,7,92,23,61,39,65,64,90,0,0,0,0,0,0,0,22.23634827,13
6,22,93,55,34,34,11,17,53,71,24,52,25,0,0,0,0,0,0,0,15.26908934,13
63,65,88,76,41,22,89,88,44,21,31,69,72,0,0,0,0,0,0,0,20.74315219,13
45,57,27,80,59,65,88,79,59,52,92,95,83,0,0,0,0,0,0,0,23.60087758,13
32,44,49,56,76,30,98,30,99,63,97,15,9,0,0,0,0,0,0,0,19.90016222,13
15,7,98,89,95,58,14,86,63,83,35,50,70,0,0,0,0,0,0,0,19.15992308,13
18,96,79,25,71,9,17,90,81,54,74,17,10,0,0,0,0,0,0,0,21.71603741,13
2,61,99,52,95,72,91,30,82,14,82,38,69,0,0,0,0,0,0,0,17.88417754,13
48,78,46,18,38,27,22,2,6,98,47,57,38,0,0,0,0,0,0,0,18.96249156,13
19,92,70,20,27,79,7,3,38,32,94,80,92,0,0,0,0,0,0,0,23.41924948,13
71,97,10,70,12,14,14,22,26,41,49,23,47,0,0,0,0,0,0,0,18.46114714,13
40,64,34,55,83,24,77,54,59,67,6,7,82,0,0,0,0,0,0,0,16.81023327,13
64,38,7,83,57,8,82,43,27,11,59,25,86,0,0,0,0,0,0,0,14.91256849,13
30,89,17,68,61,60,84,42,6,87,4,57,12,0,0,0,0,0,0,0,18.1229725,13
41,14,26,30,67,26,64,34,63,64,34,91,64,0,0,0,0,0,0,0,15.22117631,13
56,34,72,65,35,21,50,31,79,100,46,54,44,0,0,0,0,0,0,0,20.18472085,13
27,39,70,20,44,62,23,83,63,44,50,70,38,0,0,0,0,0,0,0,20.47591151,13
98,21,10,19,21,53,14,96,2,43,57,64,35,0,0,0,0,0,0,0,23.04351481,13
79,45,56,18,21,60,59,47,76,51,75,36,70,0,0,0,0,0,0,0,20.07696973,13
56,2,100,59,62,59,4,66,88,7,63,12,27,0,0,0,0,0,0,0,13.70871689,13
11,54,87,91,7,30,8,14,77,39,17,68,63,0,0,0,0,0,0,0,16.68611041,13
83,39,49,43,61,95,37,84,57,22,28,54,92,0,0,0,0,0,0,0,19.37250494,13
83,18,8,49,6,99,27,64,62,61,1,88,7,0,0,0,0,0,0,0,17.45395377,13
24,57,63,23,72,85,27,68,93,100,89,74,83,0,0,0,0,0,0,0,27.22935395,13
72,99,80,97,95,43,71,98,88,32,35,36,13,0,0,0,0,0,0,0,15.59285496,13
1,45,67,56,3,39,35,13,15,73,79,34,12,0,0,0,0,0,0,0,20.18407715,13
56,82,40,48,19,5,9,100,42,72,70,40,62,0,0,0,0,0,0,0,18.74750301,13
99,30,61,95,25,76,42,26,41,68,35,91,99,0,0,0,0,0,0,0,18.84235616,13
78,15,77,89,18,11,33,25,77,75,89,84,6,0,0,0,0,0,0,0,15.61736987,13
73,79,44,62,23,81,29,98,8,13,52,77,96,0,0,0,0,0,0,0,21.30487899,13
8,5,82,65,7,24,97,18,54,21,88,75,54,0,0,0,0,0,0,0,17.44506759,13
74,70,96,79,1,56,58,30,80,1,67,58,43,0,0,0,0,0,0,0,23.64674682,13
4,51,46,17,33,76,79,45,95,77,33,23,95,0,0,0,0,0,0,0,24.78089719,13
79,8,37,86,61,58,95,18,42,44,93,75,98,0,0,0,0,0,0,0,20.31869883,13
80,52,19,57,90,29,32,51,44,76,30,80,57,0,0,0,0,0,0,0,24.54389678,13
89,79,97,69,50,26,57,100,92,72,71,14,85,0,0,0,0,0,0,0,18.97754252,13
92,86,44,91,92,18,63,83,42,66,85,90,35,0,0,0,0,0,0,0,23.88926401,13
79,69,57,32,79,59,3,82,68,53,72,3,60,0,0,0,0,0,0,0,18.73773669,13
59,50,43,45,74,81,74,22,46,80,96,96,63,0,0,0,0,0,0,0,14.41731966,13
100,37,83,96,84,66,90,36,32,95,55,54,79,0,0,0,0,0,0,0,22.42456654,13
5,33,77,100,99,52,96,22,92,31,18,65,29,0,0,0,0,0,0,0,19.02165,13
81,49,20,3,58,64,45,12,39,91,49,49,64,0,0,0,0,0,0,0,19.31292333,13
13,44,76,91,31,12,11,98,51,78,60,66,30,0,0,0,0,0,0,0,22.77506157,13
24,98,80,95,39,57,50,74,19,12,49,81,80,0,0,0,0,0,0,0,18.11765056,13
77,34,23,34,5,6,50,9,17,78,29,72,52,0,0,0,0,0,0,0,16.25908635,13
48,80,85,66,2,80,49,79,28,1,15,32,100,0,0,0,0,0,0,0,22.21065045,13
9,84,96,81,100,65,93,40,38,54,75,11,19,0,0,0,0,0,0,0,22.33842727,13
50,45,43,41,56,56,22,20,65,5,88,97,84,0,0,0,0,0,0,0,19.18809286,13
8,78,74,93,86,84,55,46,35,66,34,36,58,0,0,0,0,0,0,0,22.01702148,13
68,24,80,44,83,90,97,20,17,72,56,81,89,0,0,0,0,0,0,0,24.80206914,13
94,47,34,85,59,51,66,73,21,92,33,78,71,0,0,0,0,0,0,0,26.05346673,13
72,18,77,44,88,13,12,13,76,26,14,26,54,0,0,0,0,0,0,0,10.89019302,13
6,55,33,57,26,77,34,68,15,24,39,78,14,0,0,0,0,0,0,0,15.79122972,13
34,73,84,37,2,34,1,84,29,83,92,29,62,0,0,0,0,0,0,0,23.3142127,13
20,86,34,16,73,81,44,55,46,71,92,91,35,0,0,0,0,0,0,0,21.34783827,13
11,65,47,67,68,73,37,42,61,89,12,11,22,0,0,0,0,0,0,0,18.25702942,13
70,1,88,51,32,23,2,7,67,65,72,3,17,0,0,0,0,0,0,0,16.0959046,13
52,93,45,89,27,89,76,73,74,9,84,1,16,0,0,0,0,0,0,0,23.67067711,13
71,11,88,65,90,16,99,80,70,74,90,26,84,0,0,0,0,0,0,0,16.04458159,13
99,97,41,16,13,29,39,2,86,88,78,97,85,0,0,0,0,0,0,0,17.39158402,13
42,40,41,73,88,62,60,15,87,39,93,76,53,0,0,0,0,0,0,0,21.29913959,13
96,65,9,72,97,68,6,88,88,91,31,61,71,0,0,0,0,0,0,0,14.92125734,13
74,84,89,73,58,47,22,62,67,59,46,69,50,0,0,0,0,0,0,0,21.78524625,13
50,76,39,9,33,47,15,18,53,55,6,21,59,0,0,0,0,0,0,0,18.92951493,13
22,25,98,24,94,82,42,29,71,42,100,81,83,0,0,0,0,0,0,0,24.38056577,13
42,67,91,53,93,77,2,81,45,41,28,88,79,0,0,0,0,0,0,0,23.16868729,13
80,90,79,32,9,16,62,40,3,39,99,48,10,0,0,0,0,0,0,0,22.46795651,13
57,66,44,63,60,37,57,60,43,44,1,97,36,0,0,0,0,0,0,0,24.31044224,13
89,100,87,29,96,26,37,70,98,7,71,88,92,0,0,0,0,0,0,0,18.93446764,13
78,15,83,5,59,28,33,96,76,69,2,97,60,0,0,0,0,0,0,0,21.90423981,13
63,60,54,74,18,92,44,28,81,51,48,70,83,0,0,0,0,0,0,0,26.39448151,13
6,75,34,71,16,17,1,52,37,100,38,23,58,0,0,0,0,0,0,0,17.6542495,13
11,11,78,25,16,71,57,15,40,74,36,14,47,0,0,0,0,0,0,0,17.94450345,13
63,86,92,25,12,6,68,81,85,15,48,39,93,0,0,0,0,0,0,0,22.17437659,13
92,2,44,4,71,43,61,5,62,27,44,66,39,0,0,0,0,0,0,0,19.77350821,13
94,28,52,38,78,72,56,78,43,21,48,71,83,0,0,0,0,0,0,0,24.30830035,13
24,19,87,25,32,96,54,56,84,60,93,21,25,0,0,0,0,0,0,0,19.6086358,13
64,14,94,62,63,30,8,44,95,88,6,30,86,0,0,0,0,0,0,0,19.64541335,13
90,36,12,60,82,19,65,96,33,42,18,54,94,0,0,0,0,0,0,0,23.06399225,13
46,1,42,52,93,71,60,58,52,2,36,5,53,0,0,0,0,0,0,0,22.8144395,13
69,29,96,71,20,38,9,66,37,6,91,79,10,0,0,0,0,0,0,0,20.35252041,13
71,73,30,86,69,24,77,79,12,37,61,46,49,0,0,0,0,0,0,0,22.715025,13
32,79,49,27,82,5,58,40,92,79,69,82,85,0,0,0,0,0,0,0,20.2113957,13
79,82,3,92,10,51,43,77,54,16,57,64,38,0,0,0,0,0,0,0,16.61460038,13
94,35,72,30,5,100,39,77,100,52,70,50,97,0,0,0,0,0,0,0,20.4603809,13
20,53,21,56,40,38,25,44,81,63,14,65,37,0,0,0,0,0,0,0,18.74453916,13
61,86,16,29,7,60,87,24,62,56,95,9,7,0,0,0,0,0,0,0,15.35422387,13
67,32,88,7,66,72,59,12,50,97,57,9,34,0,0,0,0,0,0,0,18.64727838,13
